subject,stimulus,bin,pct_of_episode,openness
S08,BOR,59,59.5,0.913043478261
S08,BOR,60,60.5,1
S08,BOR,61,61.5,1
S08,BOR,62,62.5,0.708333333333
S08,BOR,63,63.5,0.739130434783
S08,BOR,64,64.5,0.608695652174
S08,BOR,65,65.5,0.826086956522
S08,BOR,66,66.5,0.739130434783
S08,BOR,67,67.5,0.695652173913
S08,BOR,68,68.5,0.434782608696
S08,BOR,69,69.5,0.0434782608696
S08,BOR,70,70.5,0
S08,BOR,71,71.5,0.217391304348
S08,BOR,72,72.5,0.826086956522
S08,BOR,73,73.5,0
S08,BOR,74,74.5,0
S08,BOR,75,75.5,0
S08,BOR,76,76.5,0
S08,BOR,77,77.5,0
S08,BOR,78,78.5,0
S08,BOR,79,79.5,0
S08,BOR,80,80.5,0
S08,BOR,81,81.5,0
S08,BOR,82,82.5,0
S08,BOR,83,83.5,0
S08,BOR,84,84.5,0
S08,BOR,85,85.5,0
S08,BOR,86,86.5,0
S08,BOR,87,87.5,0
S08,BOR,88,88.5,0
S08,BOR,89,89.5,0.521739130435
S08,BOR,90,90.5,0.173913043478
S08,BOR,91,91.5,0
S08,BOR,92,92.5,0
S08,BOR,93,93.5,0
S08,BOR,94,94.5,0
S08,BOR,95,95.5,0
S08,BOR,96,96.5,0
S08,BOR,97,97.5,0
S08,BOR,98,98.5,0
S08,BOR,99,99.5,0
R2-01,BOR,0,0.5,0.964635063958
R2-01,BOR,1,1.5,0.0112951807229
R2-01,BOR,2,2.5,0
R2-01,BOR,3,3.5,0.0263554216867
R2-01,BOR,4,4.5,0.952560240964
R2-01,BOR,5,5.5,0.953313253012
R2-01,BOR,6,6.5,0.99811746988
R2-01,BOR,7,7.5,1
R2-01,BOR,8,8.5,0.976656626506
R2-01,BOR,9,9.5,0.901355421687
R2-01,BOR,10,10.5,0.973268072289
R2-01,BOR,11,11.5,0.984574868322
R2-01,BOR,12,12.5,0.942771084337
R2-01,BOR,13,13.5,0.946536144578
R2-01,BOR,14,14.5,0.938253012048
R2-01,BOR,15,15.5,0.88140060241
R2-01,BOR,16,16.5,0.898343373494
R2-01,BOR,17,17.5,0.978162650602
R2-01,BOR,18,18.5,0.981174698795
R2-01,BOR,19,19.5,0.955572289157
R2-01,BOR,20,20.5,0.979292168675
R2-01,BOR,21,21.5,0.918552036199
R2-01,BOR,22,22.5,0.967317806161
R2-01,BOR,23,23.5,0.940998487141
R2-01,BOR,24,24.5,0.969265367316
R2-01,BOR,25,25.5,1
R2-01,BOR,26,26.5,0.940512048193
R2-01,BOR,27,27.5,0.936746987952
R2-01,BOR,28,28.5,0.958584337349
R2-01,BOR,29,29.5,0.972515060241
R2-01,BOR,30,30.5,0.508653122649
R2-01,BOR,31,31.5,0.724774096386
R2-01,BOR,32,32.5,0.92093373494
R2-01,BOR,33,33.5,0.429593373494
R2-01,BOR,34,34.5,0.5
R2-01,BOR,35,35.5,0.560240963855
R2-01,BOR,36,36.5,0.926581325301
R2-01,BOR,37,37.5,0.928463855422
R2-01,BOR,38,38.5,0.884789156627
R2-01,BOR,39,39.5,1
R2-01,BOR,40,40.5,1
R2-01,BOR,41,41.5,0.747930775019
R2-01,BOR,42,42.5,0.921369450715
R2-01,BOR,43,43.5,0.927334337349
R2-01,BOR,44,44.5,0.782379518072
R2-01,BOR,45,45.5,0.963855421687
R2-01,BOR,46,46.5,0.961219879518
R2-01,BOR,47,47.5,0.96875
R2-01,BOR,48,48.5,1
R2-01,BOR,49,49.5,0.974021084337
R2-01,BOR,50,50.5,0.981927710843
R2-01,BOR,51,51.5,0.977409638554
R2-01,BOR,52,52.5,0.964150943396
R2-01,BOR,53,53.5,0.977102102102
R2-01,BOR,54,54.5,0.93938253012
R2-01,BOR,55,55.5,0.905660377358
R2-01,BOR,56,56.5,0.977084898573
R2-01,BOR,57,57.5,0.967243975904
R2-01,BOR,58,58.5,0.800075301205
R2-01,BOR,59,59.5,0.999246987952
R2-01,BOR,60,60.5,0.902484939759
R2-01,BOR,61,61.5,0.889307228916
R2-01,BOR,62,62.5,0.946952595937
R2-01,BOR,63,63.5,0.966490963855
R2-01,BOR,64,64.5,0.446159638554
R2-01,BOR,65,65.5,0.523343373494
R2-01,BOR,66,66.5,0.132530120482
R2-01,BOR,67,67.5,0.0448042168675
R2-01,BOR,68,68.5,0.145598194131
R2-01,BOR,69,69.5,0.51130369254
R2-01,BOR,70,70.5,0.955948795181
R2-01,BOR,71,71.5,0.930346385542
R2-01,BOR,72,72.5,0.827689992476
R2-01,BOR,73,73.5,0.58546686747
R2-01,BOR,74,74.5,0.91453313253
R2-01,BOR,75,75.5,0
R2-01,BOR,76,76.5,0.489081325301
R2-01,BOR,77,77.5,0.448042168675
R2-01,BOR,78,78.5,0.561370481928
R2-01,BOR,79,79.5,0.839984939759
R2-01,BOR,80,80.5,0.2539503386
R2-01,BOR,81,81.5,0.193524096386
R2-01,BOR,82,82.5,0.677467972871
R2-01,BOR,83,83.5,0.380361173815
R2-01,BOR,84,84.5,0.959713855422
R2-01,BOR,85,85.5,0.955195783133
R2-01,BOR,86,86.5,0.82718373494
R2-01,BOR,87,87.5,0.976656626506
R2-01,BOR,88,88.5,0.903237951807
R2-01,BOR,89,89.5,0.540255831452
R2-01,BOR,90,90.5,0.535041446873
R2-01,BOR,91,91.5,0.86719337848
R2-01,BOR,92,92.5,0.964581763376
R2-01,BOR,93,93.5,0.961596385542
R2-01,BOR,94,94.5,0.948457486832
R2-01,BOR,95,95.5,0.954442771084
R2-01,BOR,96,96.5,0.983057228916
R2-01,BOR,97,97.5,0.268072289157
R2-01,BOR,98,98.5,0
R2-01,BOR,99,99.5,0
R2-02,BOR,0,0.5,0.995861550038
R2-02,BOR,1,1.5,0.250188111362
R2-02,BOR,2,2.5,0
R2-02,BOR,3,3.5,0
R2-02,BOR,4,4.5,0.740963855422
R2-02,BOR,5,5.5,1
R2-02,BOR,6,6.5,0.786521084337
R2-02,BOR,7,7.5,0.965387509406
R2-02,BOR,8,8.5,0.849887133183
R2-02,BOR,9,9.5,0.988328313253
R2-02,BOR,10,10.5,0.955229495862
R2-02,BOR,11,11.5,0.984951091046
R2-02,BOR,12,12.5,0.949924698795
R2-02,BOR,13,13.5,0.832580887886
R2-02,BOR,14,14.5,0.946576373213
R2-02,BOR,15,15.5,0.938253012048
R2-02,BOR,16,16.5,0.9589917231
R2-02,BOR,17,17.5,1
R2-02,BOR,18,18.5,1
R2-02,BOR,19,19.5,1
R2-02,BOR,20,20.5,1
R2-02,BOR,21,21.5,0.951237809452
R2-02,BOR,22,22.5,0.92776523702
R2-02,BOR,23,23.5,0.88675696012
R2-02,BOR,24,24.5,0.830572289157
R2-02,BOR,25,25.5,0.856282919488
R2-02,BOR,26,26.5,0.633559066968
R2-02,BOR,27,27.5,0.88328313253
R2-02,BOR,28,28.5,0.998871331828
R2-02,BOR,29,29.5,1
R2-02,BOR,30,30.5,0.904439428141
R2-02,BOR,31,31.5,0.833960843373
R2-02,BOR,32,32.5,0.966139954853
R2-02,BOR,33,33.5,0.83784800602
R2-02,BOR,34,34.5,0.61802413273
R2-02,BOR,35,35.5,0.794139744553
R2-02,BOR,36,36.5,0.728743416102
R2-02,BOR,37,37.5,0.854668674699
R2-02,BOR,38,38.5,0.661399548533
R2-02,BOR,39,39.5,0.720090293454
R2-02,BOR,40,40.5,0.973644578313
R2-02,BOR,41,41.5,1
R2-02,BOR,42,42.5,0.950714823175
R2-02,BOR,43,43.5,0.582078313253
R2-02,BOR,44,44.5,0.914221218962
R2-02,BOR,45,45.5,0.949962377728
R2-02,BOR,46,46.5,0.86859939759
R2-02,BOR,47,47.5,0.644093303236
R2-02,BOR,48,48.5,0.779909706546
R2-02,BOR,49,49.5,0.952723146747
R2-02,BOR,50,50.5,0.647940074906
R2-02,BOR,51,51.5,0.823551542513
R2-02,BOR,52,52.5,0.762424698795
R2-02,BOR,53,53.5,0.808502633559
R2-02,BOR,54,54.5,0.906696764485
R2-02,BOR,55,55.5,0.873965387509
R2-02,BOR,56,56.5,0.503388554217
R2-02,BOR,57,57.5,0.812641083521
R2-02,BOR,58,58.5,0.721971407073
R2-02,BOR,59,59.5,0.898719879518
R2-02,BOR,60,60.5,0.341234010534
R2-02,BOR,61,61.5,0.794051204819
R2-02,BOR,62,62.5,0.90331075997
R2-02,BOR,63,63.5,0.342362678706
R2-02,BOR,64,64.5,0.926260346125
R2-02,BOR,65,65.5,0.949924698795
R2-02,BOR,66,66.5,0.97855530474
R2-02,BOR,67,67.5,0.917607223476
R2-02,BOR,68,68.5,0.167042889391
R2-02,BOR,69,69.5,0
R2-02,BOR,70,70.5,0.146350639579
R2-02,BOR,71,71.5,0.665161775771
R2-02,BOR,72,72.5,0.309111445783
R2-02,BOR,73,73.5,0.201279157261
R2-02,BOR,74,74.5,0.73343373494
R2-02,BOR,75,75.5,0.76561324304
R2-02,BOR,76,76.5,0.592174567344
R2-02,BOR,77,77.5,0
R2-02,BOR,78,78.5,0
R2-02,BOR,79,79.5,0.427389014296
R2-02,BOR,80,80.5,0.0263554216867
R2-02,BOR,81,81.5,0.776899924755
R2-02,BOR,82,82.5,0.207298720843
R2-02,BOR,83,83.5,0.428840361446
R2-02,BOR,84,84.5,0.453724604966
R2-02,BOR,85,85.5,0
R2-02,BOR,86,86.5,0.653237951807
R2-02,BOR,87,87.5,0.869826937547
R2-02,BOR,88,88.5,0.56546275395
R2-02,BOR,89,89.5,0.920617005267
R2-02,BOR,90,90.5,0.916792168675
R2-02,BOR,91,91.5,0.960496613995
R2-02,BOR,92,92.5,0.97063253012
R2-02,BOR,93,93.5,1
R2-02,BOR,94,94.5,0.983069977427
R2-02,BOR,95,95.5,1
R2-02,BOR,96,96.5,0.93707611153
R2-02,BOR,97,97.5,0
R2-02,BOR,98,98.5,0
R2-02,BOR,99,99.5,0
R2-03,BOR,0,0.5,1
R2-03,BOR,1,1.5,0.945043830074
R2-03,BOR,2,2.5,0.893624161074
R2-03,BOR,3,3.5,0.92568930733
R2-03,BOR,4,4.5,0.980820995962
R2-03,BOR,5,5.5,0.918628110289
R2-03,BOR,6,6.5,0.984532616005
R2-03,BOR,7,7.5,0.96736204576
R2-03,BOR,8,8.5,0.971418964358
R2-03,BOR,9,9.5,0.981493943472
R2-03,BOR,10,10.5,0.870619946092
R2-03,BOR,11,11.5,0.758922558923
R2-03,BOR,12,12.5,0
R2-03,BOR,13,13.5,0
R2-03,BOR,14,14.5,0.520188425303
R2-03,BOR,15,15.5,0.968728984533
R2-03,BOR,16,16.5,0.909152086137
R2-03,BOR,17,17.5,0.934431741762
R2-03,BOR,18,18.5,0.908540685945
R2-03,BOR,19,19.5,0.866419919246
R2-03,BOR,20,20.5,0.873570948218
R2-03,BOR,21,21.5,0.828734858681
R2-03,BOR,22,22.5,0.955615332885
R2-03,BOR,23,23.5,0.929676985195
R2-03,BOR,24,24.5,0.935776731675
R2-03,BOR,25,25.5,0.798251513114
R2-03,BOR,26,26.5,0.842087542088
R2-03,BOR,27,27.5,0.84375
R2-03,BOR,28,28.5,0.868775235532
R2-03,BOR,29,29.5,0.868190988568
R2-03,BOR,30,30.5,0.882985877606
R2-03,BOR,31,31.5,0.932368775236
R2-03,BOR,32,32.5,0.875588433087
R2-03,BOR,33,33.5,0.957940780619
R2-03,BOR,34,34.5,0.881977135171
R2-03,BOR,35,35.5,0.916890982503
R2-03,BOR,36,36.5,0.874579690652
R2-03,BOR,37,37.5,0.848586810229
R2-03,BOR,38,38.5,0.926025554808
R2-03,BOR,39,39.5,0.820443846671
R2-03,BOR,40,40.5,0.790713324361
R2-03,BOR,41,41.5,0.847679892401
R2-03,BOR,42,42.5,0.907407407407
R2-03,BOR,43,43.5,0.944182918628
R2-03,BOR,44,44.5,0.857094821789
R2-03,BOR,45,45.5,0.934051144011
R2-03,BOR,46,46.5,0.785137861466
R2-03,BOR,47,47.5,0.932368775236
R2-03,BOR,48,48.5,0.858439811701
R2-03,BOR,49,49.5,0.953903095559
R2-03,BOR,50,50.5,0.997310020175
R2-03,BOR,51,51.5,0.880632145259
R2-03,BOR,52,52.5,0.901413189771
R2-03,BOR,53,53.5,0.908540685945
R2-03,BOR,54,54.5,0.933378196501
R2-03,BOR,55,55.5,0.867854741089
R2-03,BOR,56,56.5,0.933378196501
R2-03,BOR,57,57.5,0.998650472335
R2-03,BOR,58,58.5,0.921476510067
R2-03,BOR,59,59.5,0.934387617766
R2-03,BOR,60,60.5,0.936449226631
R2-03,BOR,61,61.5,0.944818304172
R2-03,BOR,62,62.5,0.883164983165
R2-03,BOR,63,63.5,0.951916610625
R2-03,BOR,64,64.5,0.932795698925
R2-03,BOR,65,65.5,0.870880968393
R2-03,BOR,66,66.5,0.794078061911
R2-03,BOR,67,67.5,0.834229993275
R2-03,BOR,68,68.5,0.903095558546
R2-03,BOR,69,69.5,0.777067921991
R2-03,BOR,70,70.5,0.959314055145
R2-03,BOR,71,71.5,0.918909825034
R2-03,BOR,72,72.5,0.801613987895
R2-03,BOR,73,73.5,0.891655450875
R2-03,BOR,74,74.5,0.876260928043
R2-03,BOR,75,75.5,0.842530282638
R2-03,BOR,76,76.5,0.927272727273
R2-03,BOR,77,77.5,0.962726662189
R2-03,BOR,78,78.5,0.911843876178
R2-03,BOR,79,79.5,0.898789509079
R2-03,BOR,80,80.5,0.923620457604
R2-03,BOR,81,81.5,0.944519166106
R2-03,BOR,82,82.5,0.796433378197
R2-03,BOR,83,83.5,0.878950907868
R2-03,BOR,84,84.5,0.772024209818
R2-03,BOR,85,85.5,0.799461641992
R2-03,BOR,86,86.5,0.922274562584
R2-03,BOR,87,87.5,0.85666218035
R2-03,BOR,88,88.5,0.835911230666
R2-03,BOR,89,89.5,0.898316498316
R2-03,BOR,90,90.5,0.807795698925
R2-03,BOR,91,91.5,0.915601882986
R2-03,BOR,92,92.5,0.897039030956
R2-03,BOR,93,93.5,0.760591795562
R2-03,BOR,94,94.5,0.756393001346
R2-03,BOR,95,95.5,0.759583053127
R2-03,BOR,96,96.5,0.791049798116
R2-03,BOR,97,97.5,0.333893745797
R2-03,BOR,98,98.5,0
R2-03,BOR,99,99.5,0
R2-04,BOR,0,0.5,0.750757575758
R2-04,BOR,1,1.5,0
R2-04,BOR,2,2.5,0
R2-04,BOR,3,3.5,0.375284306293
R2-04,BOR,4,4.5,0.972348484848
R2-04,BOR,5,5.5,0.983320697498
R2-04,BOR,6,6.5,0.965909090909
R2-04,BOR,7,7.5,0.981046247157
R2-04,BOR,8,8.5,0.837121212121
R2-04,BOR,9,9.5,0.9613343442
R2-04,BOR,10,10.5,1
R2-04,BOR,11,11.5,0.964366944655
R2-04,BOR,12,12.5,0.958333333333
R2-04,BOR,13,13.5,0.964746019712
R2-04,BOR,14,14.5,0.90303030303
R2-04,BOR,15,15.5,0.902577710387
R2-04,BOR,16,16.5,0.854924242424
R2-04,BOR,17,17.5,0.887035633055
R2-04,BOR,18,18.5,0.776515151515
R2-04,BOR,19,19.5,1
R2-04,BOR,20,20.5,1
R2-04,BOR,21,21.5,0.963608794541
R2-04,BOR,22,22.5,0.926893939394
R2-04,BOR,23,23.5,0.938968915845
R2-04,BOR,24,24.5,0.950757575758
R2-04,BOR,25,25.5,1
R2-04,BOR,26,26.5,0.954166666667
R2-04,BOR,27,27.5,0.976497346475
R2-04,BOR,28,28.5,0.976893939394
R2-04,BOR,29,29.5,0.993555724033
R2-04,BOR,30,30.5,0.910606060606
R2-04,BOR,31,31.5,0.767247915087
R2-04,BOR,32,32.5,0.828409090909
R2-04,BOR,33,33.5,0.882486732373
R2-04,BOR,34,34.5,0.973863636364
R2-04,BOR,35,35.5,0.952236542835
R2-04,BOR,36,36.5,0.980303030303
R2-04,BOR,37,37.5,1
R2-04,BOR,38,38.5,0.946590909091
R2-04,BOR,39,39.5,0.920394238059
R2-04,BOR,40,40.5,0.940909090909
R2-04,BOR,41,41.5,0.860121304018
R2-04,BOR,42,42.5,1
R2-04,BOR,43,43.5,0.927596664139
R2-04,BOR,44,44.5,0.812121212121
R2-04,BOR,45,45.5,0.982562547384
R2-04,BOR,46,46.5,1
R2-04,BOR,47,47.5,0.979150871873
R2-04,BOR,48,48.5,0.981060606061
R2-04,BOR,49,49.5,0.97460197119
R2-04,BOR,50,50.5,0.801136363636
R2-04,BOR,51,51.5,0.907505686126
R2-04,BOR,52,52.5,0.957575757576
R2-04,BOR,53,53.5,0.803787878788
R2-04,BOR,54,54.5,0.979529946929
R2-04,BOR,55,55.5,0.990902198635
R2-04,BOR,56,56.5,0.897270659591
R2-04,BOR,57,57.5,0.993181818182
R2-04,BOR,58,58.5,0.81159969674
R2-04,BOR,59,59.5,0.776345716452
R2-04,BOR,60,60.5,0.820697498105
R2-04,BOR,61,61.5,0.962878787879
R2-04,BOR,62,62.5,0.935790273556
R2-04,BOR,63,63.5,0.711523881729
R2-04,BOR,64,64.5,0.748484848485
R2-04,BOR,65,65.5,0.887121212121
R2-04,BOR,66,66.5,0.898407884761
R2-04,BOR,67,67.5,0.992039423806
R2-04,BOR,68,68.5,0.984078847612
R2-04,BOR,69,69.5,1
R2-04,BOR,70,70.5,0.930144267274
R2-04,BOR,71,71.5,0.892424242424
R2-04,BOR,72,72.5,0.916603487491
R2-04,BOR,73,73.5,0.992045454545
R2-04,BOR,74,74.5,0.970053070508
R2-04,BOR,75,75.5,0.910538286581
R2-04,BOR,76,76.5,1
R2-04,BOR,77,77.5,0.814393939394
R2-04,BOR,78,78.5,0.939347990902
R2-04,BOR,79,79.5,0.941622441243
R2-04,BOR,80,80.5,0.999241849886
R2-04,BOR,81,81.5,0.917361637604
R2-04,BOR,82,82.5,0.688779378317
R2-04,BOR,83,83.5,0.905681818182
R2-04,BOR,84,84.5,0.964339908953
R2-04,BOR,85,85.5,0.958333333333
R2-04,BOR,86,86.5,0.968157695224
R2-04,BOR,87,87.5,0.643560606061
R2-04,BOR,88,88.5,0.953717754173
R2-04,BOR,89,89.5,0.901893939394
R2-04,BOR,90,90.5,0.917740712661
R2-04,BOR,91,91.5,0.949242424242
R2-04,BOR,92,92.5,0.898253606682
R2-04,BOR,93,93.5,0.833333333333
R2-04,BOR,94,94.5,0.971948445792
R2-04,BOR,95,95.5,0.976136363636
R2-04,BOR,96,96.5,0.387793783169
R2-04,BOR,97,97.5,0
R2-04,BOR,98,98.5,0
R2-04,BOR,99,99.5,0.542835481425
S01,CLC,0,0.5,1
S01,CLC,1,1.5,1
S01,CLC,2,2.5,1
S01,CLC,3,3.5,0.954545454545
S01,CLC,4,4.5,1
S01,CLC,5,5.5,1
S01,CLC,6,6.5,0.954545454545
S01,CLC,7,7.5,0.863636363636
S01,CLC,8,8.5,1
S01,CLC,9,9.5,0.909090909091
S01,CLC,10,10.5,1
S01,CLC,11,11.5,1
S01,CLC,12,12.5,1
S01,CLC,13,13.5,0.954545454545
S01,CLC,14,14.5,1
S01,CLC,15,15.5,0.952380952381
S01,CLC,16,16.5,1
S01,CLC,17,17.5,1
S01,CLC,18,18.5,0.863636363636
S01,CLC,19,19.5,1
S01,CLC,20,20.5,1
S01,CLC,21,21.5,1
S01,CLC,22,22.5,1
S01,CLC,23,23.5,1
S01,CLC,24,24.5,0.909090909091
S01,CLC,25,25.5,0.952380952381
S01,CLC,26,26.5,1
S01,CLC,27,27.5,1
S01,CLC,28,28.5,1
S01,CLC,29,29.5,0.714285714286
S01,CLC,30,30.5,0.954545454545
S01,CLC,31,31.5,1
S01,CLC,32,32.5,1
S01,CLC,33,33.5,1
S01,CLC,34,34.5,1
S01,CLC,35,35.5,1
S01,CLC,36,36.5,1
S01,CLC,37,37.5,1
S01,CLC,38,38.5,1
S01,CLC,39,39.5,1
S01,CLC,40,40.5,0.954545454545
S01,CLC,41,41.5,1
S01,CLC,42,42.5,1
S01,CLC,43,43.5,0.954545454545
S01,CLC,44,44.5,1
S01,CLC,45,45.5,0.954545454545
S01,CLC,46,46.5,1
S01,CLC,47,47.5,1
S01,CLC,48,48.5,1
S01,CLC,49,49.5,1
S01,CLC,50,50.5,0.954545454545
S01,CLC,51,51.5,0.952380952381
S01,CLC,52,52.5,1
S01,CLC,53,53.5,1
S01,CLC,54,54.5,0.954545454545
S01,CLC,55,55.5,0.909090909091
S01,CLC,56,56.5,1
S01,CLC,57,57.5,1
S01,CLC,58,58.5,0.954545454545
S01,CLC,59,59.5,0.863636363636
S01,CLC,60,60.5,0.952380952381
S01,CLC,61,61.5,0.954545454545
S01,CLC,62,62.5,0.954545454545
S01,CLC,63,63.5,0.863636363636
S01,CLC,64,64.5,0.863636363636
S01,CLC,65,65.5,1
S01,CLC,66,66.5,1
S01,CLC,67,67.5,1
S01,CLC,68,68.5,1
S01,CLC,69,69.5,0.954545454545
S01,CLC,70,70.5,0.857142857143
S01,CLC,71,71.5,0.863636363636
S01,CLC,72,72.5,0.863636363636
S01,CLC,73,73.5,0.904761904762
S01,CLC,74,74.5,0.954545454545
S01,CLC,75,75.5,1
S01,CLC,76,76.5,1
S01,CLC,77,77.5,0.857142857143
S01,CLC,78,78.5,0.636363636364
S01,CLC,79,79.5,0.954545454545
S01,CLC,80,80.5,0.909090909091
S01,CLC,81,81.5,1
S01,CLC,82,82.5,1
S01,CLC,83,83.5,0.818181818182
S01,CLC,84,84.5,0.909090909091
S01,CLC,85,85.5,0.909090909091
S01,CLC,86,86.5,0.761904761905
S01,CLC,87,87.5,0.909090909091
S01,CLC,88,88.5,1
S01,CLC,89,89.5,1
S01,CLC,90,90.5,0.954545454545
S01,CLC,91,91.5,1
S01,CLC,92,92.5,1
S01,CLC,93,93.5,1
S01,CLC,94,94.5,0.954545454545
S01,CLC,95,95.5,1
S01,CLC,96,96.5,0.952380952381
S01,CLC,97,97.5,0.954545454545
S01,CLC,98,98.5,0.954545454545
S01,CLC,99,99.5,0.545454545455
S02,CLC,0,0.5,0.964285714286
S02,CLC,1,1.5,1
S02,CLC,2,2.5,0.814814814815
S02,CLC,3,3.5,0.962962962963
S02,CLC,4,4.5,1
S02,CLC,5,5.5,0.962962962963
S02,CLC,6,6.5,0.888888888889
S02,CLC,7,7.5,1
S02,CLC,8,8.5,0.928571428571
S02,CLC,9,9.5,0.888888888889
S02,CLC,10,10.5,0.888888888889
S02,CLC,11,11.5,0.851851851852
S02,CLC,12,12.5,0.888888888889
S02,CLC,13,13.5,0.888888888889
S02,CLC,14,14.5,0.962962962963
S02,CLC,15,15.5,0.962962962963
S02,CLC,16,16.5,0.962962962963
S02,CLC,17,17.5,0.928571428571
S02,CLC,18,18.5,0.888888888889
S02,CLC,19,19.5,0.962962962963
S02,CLC,20,20.5,1
S02,CLC,21,21.5,0.962962962963
S02,CLC,22,22.5,1
S02,CLC,23,23.5,1
S02,CLC,24,24.5,0.892857142857
S02,CLC,25,25.5,0.888888888889
S02,CLC,26,26.5,0.851851851852
S02,CLC,27,27.5,0.703703703704
S02,CLC,28,28.5,0.777777777778
S02,CLC,29,29.5,0.814814814815
S02,CLC,30,30.5,0.607142857143
S02,CLC,31,31.5,0.851851851852
S02,CLC,32,32.5,0.925925925926
S02,CLC,33,33.5,1
S02,CLC,34,34.5,0.888888888889
S02,CLC,35,35.5,0.888888888889
S02,CLC,36,36.5,0.888888888889
S02,CLC,37,37.5,0.964285714286
S02,CLC,38,38.5,0.888888888889
S02,CLC,39,39.5,0.814814814815
S02,CLC,40,40.5,0.888888888889
S02,CLC,41,41.5,0.666666666667
S02,CLC,42,42.5,0.851851851852
S02,CLC,43,43.5,0.75
S02,CLC,44,44.5,0.740740740741
S02,CLC,45,45.5,0.703703703704
S02,CLC,46,46.5,0.555555555556
S02,CLC,47,47.5,0.814814814815
S02,CLC,48,48.5,0.925925925926
S02,CLC,49,49.5,0.62962962963
S02,CLC,50,50.5,0.703703703704
S02,CLC,51,51.5,0.821428571429
S02,CLC,52,52.5,0.666666666667
S02,CLC,53,53.5,0.888888888889
S02,CLC,54,54.5,0.777777777778
S02,CLC,55,55.5,0.814814814815
S02,CLC,56,56.5,0.888888888889
S02,CLC,57,57.5,0.703703703704
S02,CLC,58,58.5,0.892857142857
S02,CLC,59,59.5,0.925925925926
S02,CLC,60,60.5,0.481481481481
S02,CLC,61,61.5,0.481481481481
S02,CLC,62,62.5,0.62962962963
S02,CLC,63,63.5,0.642857142857
S02,CLC,64,64.5,0.518518518519
S02,CLC,65,65.5,0.888888888889
S02,CLC,66,66.5,0.740740740741
S02,CLC,67,67.5,0.851851851852
S02,CLC,68,68.5,0.925925925926
S02,CLC,69,69.5,0.642857142857
S02,CLC,70,70.5,0.518518518519
S02,CLC,71,71.5,0.851851851852
S02,CLC,72,72.5,0.555555555556
S02,CLC,73,73.5,0.740740740741
S02,CLC,74,74.5,0.703703703704
S02,CLC,75,75.5,0.75
S02,CLC,76,76.5,0.740740740741
S02,CLC,77,77.5,0.740740740741
S02,CLC,78,78.5,1
S02,CLC,79,79.5,0.814814814815
S02,CLC,80,80.5,0.62962962963
S02,CLC,81,81.5,0.642857142857
S02,CLC,82,82.5,0.851851851852
S02,CLC,83,83.5,0.925925925926
S02,CLC,84,84.5,0.814814814815
S02,CLC,85,85.5,0.666666666667
S02,CLC,86,86.5,0.407407407407
S02,CLC,87,87.5,0.666666666667
S02,CLC,88,88.5,0.392857142857
S02,CLC,89,89.5,0.703703703704
S02,CLC,90,90.5,0.777777777778
S02,CLC,91,91.5,0.407407407407
S02,CLC,92,92.5,0.703703703704
S02,CLC,93,93.5,0.740740740741
S02,CLC,94,94.5,0.678571428571
S02,CLC,95,95.5,0.666666666667
S02,CLC,96,96.5,0.592592592593
S02,CLC,97,97.5,0.740740740741
S02,CLC,98,98.5,0.555555555556
S02,CLC,99,99.5,0.964285714286
S03,CLC,0,0.5,0.958333333333
S03,CLC,1,1.5,0.88
S03,CLC,2,2.5,0.916666666667
S03,CLC,3,3.5,0.958333333333
S03,CLC,4,4.5,0.958333333333
S03,CLC,5,5.5,0.958333333333
S03,CLC,6,6.5,1
S03,CLC,7,7.5,0.958333333333
S03,CLC,8,8.5,1
S03,CLC,9,9.5,0.875
S03,CLC,10,10.5,0.791666666667
S03,CLC,11,11.5,1
S03,CLC,12,12.5,1
S03,CLC,13,13.5,0.958333333333
S03,CLC,14,14.5,0.958333333333
S03,CLC,15,15.5,0.833333333333
S03,CLC,16,16.5,0.958333333333
S03,CLC,17,17.5,0.958333333333
S03,CLC,18,18.5,1
S03,CLC,19,19.5,1
S03,CLC,20,20.5,1
S03,CLC,21,21.5,0.875
S03,CLC,22,22.5,0.958333333333
S03,CLC,23,23.5,0.958333333333
S03,CLC,24,24.5,1
S03,CLC,25,25.5,0.916666666667
S03,CLC,26,26.5,0.958333333333
S03,CLC,27,27.5,0.958333333333
S03,CLC,28,28.5,0.916666666667
S03,CLC,29,29.5,0.916666666667
S03,CLC,30,30.5,1
S03,CLC,31,31.5,0.833333333333
S03,CLC,32,32.5,0.958333333333
S03,CLC,33,33.5,0.875
S03,CLC,34,34.5,0.833333333333
S03,CLC,35,35.5,0.958333333333
S03,CLC,36,36.5,1
S03,CLC,37,37.5,0.875
S03,CLC,38,38.5,0.958333333333
S03,CLC,39,39.5,0.916666666667
S03,CLC,40,40.5,0.875
S03,CLC,41,41.5,0.875
S03,CLC,42,42.5,1
S03,CLC,43,43.5,1
S03,CLC,44,44.5,0.958333333333
S03,CLC,45,45.5,0.916666666667
S03,CLC,46,46.5,0.92
S03,CLC,47,47.5,1
S03,CLC,48,48.5,1
S03,CLC,49,49.5,1
S03,CLC,50,50.5,0.96
S03,CLC,51,51.5,0.958333333333
S03,CLC,52,52.5,0.916666666667
S03,CLC,53,53.5,0.958333333333
S03,CLC,54,54.5,0.958333333333
S03,CLC,55,55.5,0.875
S03,CLC,56,56.5,0.833333333333
