subject,stimulus,round,variant,signal,stat,value
S03,INT,1,unified,right_eye_dilation,slope,0.000232568273045
S03,INT,1,unified,right_eye_dilation,third1,3.43416571739
S03,INT,1,unified,right_eye_dilation,third2,3.545865699
S03,INT,1,unified,right_eye_dilation,third3,3.61997730769
S04,BOR,1,unified,cognitive_load,delta_last_first_third,0.0960828070388
S04,BOR,1,unified,cognitive_load,max,0.905809
S04,BOR,1,unified,cognitive_load,mean,0.595359283461
S04,BOR,1,unified,cognitive_load,median,0.571234
S04,BOR,1,unified,cognitive_load,min,0.199561
S04,BOR,1,unified,cognitive_load,sd,0.133230331977
S04,BOR,1,unified,cognitive_load,slope,0.000152232071733
S04,BOR,1,unified,cognitive_load,third1,0.550539740291
S04,BOR,1,unified,cognitive_load,third2,0.588763938107
S04,BOR,1,unified,cognitive_load,third3,0.646711850909
S04,BOR,1,unified,eye_gaze_deviation,delta_last_first_third,-0.0876476766302
S04,BOR,1,unified,eye_gaze_deviation,max,0.7150006993
S04,BOR,1,unified,eye_gaze_deviation,mean,0.227548791931
S04,BOR,1,unified,eye_gaze_deviation,median,0.205063405581
S04,BOR,1,unified,eye_gaze_deviation,min,0.0306544034776
S04,BOR,1,unified,eye_gaze_deviation,sd,0.130147091522
S04,BOR,1,unified,eye_gaze_deviation,slope,-0.00014219244608
S04,BOR,1,unified,eye_gaze_deviation,third1,0.262270787604
S04,BOR,1,unified,eye_gaze_deviation,third2,0.24559790535
S04,BOR,1,unified,eye_gaze_deviation,third3,0.174841647818
S04,BOR,1,unified,eye_openness_left,third1,0.915048543689
S04,BOR,1,unified,eye_openness_left,third2,0.924757281553
S04,BOR,1,unified,eye_openness_left,third3,0.911515151515
S04,BOR,1,unified,hr,delta_last_first_third,4.25606796117
S04,BOR,1,unified,hr,max,115
S04,BOR,1,unified,hr,mean,98.4739183178
S04,BOR,1,unified,hr,median,100
S04,BOR,1,unified,hr,min,54
S04,BOR,1,unified,hr,sd,7.32173714653
S04,BOR,1,unified,hr,slope,0.0112755975303
S04,BOR,1,unified,hr,third1,96.4199029126
S04,BOR,1,unified,hr,third2,98.3191747573
S04,BOR,1,unified,hr,third3,100.68
S04,BOR,1,unified,left_eye_dilation,delta_last_first_third,-0.344385933862
S04,BOR,1,unified,left_eye_dilation,max,3.910416
S04,BOR,1,unified,left_eye_dilation,mean,3.01421453219
S04,BOR,1,unified,left_eye_dilation,median,2.9726715
S04,BOR,1,unified,left_eye_dilation,min,2.05658
S04,BOR,1,unified,left_eye_dilation,sd,0.284284900163
S04,BOR,1,unified,left_eye_dilation,slope,-0.000607118059863
S04,BOR,1,unified,left_eye_dilation,third1,3.19594759259
S04,BOR,1,unified,left_eye_dilation,third2,2.99513434524
S04,BOR,1,unified,left_eye_dilation,third3,2.85156165873
S04,BOR,1,unified,right_eye_dilation,delta_last_first_third,-0.310837119048
S04,BOR,1,unified,right_eye_dilation,max,3.571564
S04,BOR,1,unified,right_eye_dilation,mean,2.80773123765
S04,BOR,1,unified,right_eye_dilation,median,2.766014
S04,BOR,1,unified,right_eye_dilation,min,2.211258
S04,BOR,1,unified,right_eye_dilation,sd,0.250575369109
S04,BOR,1,unified,right_eye_dilation,slope,-0.000549843292817
S04,BOR,1,unified,right_eye_dilation,third1,2.96454752116
S04,BOR,1,unified,right_eye_dilation,third2,2.80493578968
S04,BOR,1,unified,right_eye_dilation,third3,2.65371040212
S04,CLC,1,unified,cognitive_load,delta_last_first_third,-0.0511798321513
S04,CLC,1,unified,cognitive_load,max,0.826857
S04,CLC,1,unified,cognitive_load,mean,0.637413720756
S04,CLC,1,unified,cognitive_load,median,0.679479
S04,CLC,1,unified,cognitive_load,min,0.253431
S04,CLC,1,unified,cognitive_load,sd,0.0984731357723
S04,CLC,1,unified,cognitive_load,slope,-7.44615798624e-05
S04,CLC,1,unified,cognitive_load,third1,0.658754066194
S04,CLC,1,unified,cognitive_load,third2,0.645816177305
S04,CLC,1,unified,cognitive_load,third3,0.607706034238
S04,CLC,1,unified,eye_gaze_deviation,delta_last_first_third,0.0142498777713
S04,CLC,1,unified,eye_gaze_deviation,max,0.55948994629
S04,CLC,1,unified,eye_gaze_deviation,mean,0.283645757396
S04,CLC,1,unified,eye_gaze_deviation,median,0.280688439377
S04,CLC,1,unified,eye_gaze_deviation,min,0.0558462876237
S04,CLC,1,unified,eye_gaze_deviation,sd,0.100689037938
S04,CLC,1,unified,eye_gaze_deviation,slope,2.85621513501e-06
S04,CLC,1,unified,eye_gaze_deviation,third1,0.266666945315
S04,CLC,1,unified,eye_gaze_deviation,third2,0.30340680624
S04,CLC,1,unified,eye_gaze_deviation,third3,0.280866805445
S04,CLC,1,unified,eye_openness_left,third1,0.955082742317
S04,CLC,1,unified,eye_openness_left,third2,0.939716312057
S04,CLC,1,unified,eye_openness_left,third3,0.953955135773
S04,CLC,1,unified,hr,delta_last_first_third,1.41843971631
S04,CLC,1,unified,hr,max,106
S04,CLC,1,unified,hr,mean,95.9960614415
S04,CLC,1,unified,hr,median,96
S04,CLC,1,unified,hr,min,90
S04,CLC,1,unified,hr,sd,3.00459069657
S04,CLC,1,unified,hr,slope,0.00224339499212
S04,CLC,1,unified,hr,third1,95.3593380615
S04,CLC,1,unified,hr,third2,95.8475177305
S04,CLC,1,unified,hr,third3,96.7804014168
S04,CLC,1,unified,left_eye_dilation,delta_last_first_third,-0.0785211569116
S04,CLC,1,unified,left_eye_dilation,max,4.068069
S04,CLC,1,unified,left_eye_dilation,mean,3.46126188262
S04,CLC,1,unified,left_eye_dilation,median,3.470886
S04,CLC,1,unified,left_eye_dilation,min,2.781067
S04,CLC,1,unified,left_eye_dilation,sd,0.191420949661
S04,CLC,1,unified,left_eye_dilation,slope,-0.000134022318209
S04,CLC,1,unified,left_eye_dilation,third1,3.49570616687
S04,CLC,1,unified,left_eye_dilation,third2,3.47131230262
S04,CLC,1,unified,left_eye_dilation,third3,3.41687772422
S04,CLC,1,unified,right_eye_dilation,delta_last_first_third,-0.104958231343
S04,CLC,1,unified,right_eye_dilation,max,3.820007
S04,CLC,1,unified,right_eye_dilation,mean,3.2352530862
S04,CLC,1,unified,right_eye_dilation,median,3.237457
S04,CLC,1,unified,right_eye_dilation,min,1.834564
S04,CLC,1,unified,right_eye_dilation,sd,0.175335253824
S04,CLC,1,unified,right_eye_dilation,slope,-0.000176202991
S04,CLC,1,unified,right_eye_dilation,third1,3.28448266667
S04,CLC,1,unified,right_eye_dilation,third2,3.24185030473
S04,CLC,1,unified,right_eye_dilation,third3,3.17949563727
S04,INT,1,unified,cognitive_load,delta_last_first_third,-0.102259467724
S04,INT,1,unified,cognitive_load,max,0.804331
S04,INT,1,unified,cognitive_load,mean,0.547491934692
S04,INT,1,unified,cognitive_load,median,0.524273
S04,INT,1,unified,cognitive_load,min,0.129273
S04,INT,1,unified,cognitive_load,sd,0.115041937408
S04,INT,1,unified,cognitive_load,slope,-0.000188923018237
S04,INT,1,unified,cognitive_load,third1,0.585503436014
S04,INT,1,unified,cognitive_load,third2,0.573728399773
S04,INT,1,unified,cognitive_load,third3,0.48324396829
S04,INT,1,unified,eye_gaze_deviation,delta_last_first_third,-0.022660080198
S04,INT,1,unified,eye_gaze_deviation,max,0.656043443683
S04,INT,1,unified,eye_gaze_deviation,mean,0.219872153528
S04,INT,1,unified,eye_gaze_deviation,median,0.196053564109
S04,INT,1,unified,eye_gaze_deviation,min,0.033277405406
S04,INT,1,unified,eye_gaze_deviation,sd,0.123205127189
S04,INT,1,unified,eye_gaze_deviation,slope,-5.09494591272e-05
S04,INT,1,unified,eye_gaze_deviation,third1,0.227734057898
S04,INT,1,unified,eye_gaze_deviation,third2,0.22679619887
S04,INT,1,unified,eye_gaze_deviation,third3,0.205102948946
S04,INT,1,unified,eye_openness_left,third1,0.959229898075
S04,INT,1,unified,eye_openness_left,third2,0.935447338618
S04,INT,1,unified,eye_openness_left,third3,0.937712344281
S04,INT,1,unified,hr,delta_last_first_third,-4.04077010193
S04,INT,1,unified,hr,max,102
S04,INT,1,unified,hr,mean,94.3189882975
S04,INT,1,unified,hr,median,94
S04,INT,1,unified,hr,min,86
S04,INT,1,unified,hr,sd,3.45359039108
S04,INT,1,unified,hr,slope,-0.0070926727183
S04,INT,1,unified,hr,third1,96.2989807475
S04,INT,1,unified,hr,third2,94.3997734994
S04,INT,1,unified,hr,third3,92.2582106455
S04,INT,1,unified,left_eye_dilation,delta_last_first_third,-0.0142145822329
S04,INT,1,unified,left_eye_dilation,max,4.194748
S04,INT,1,unified,left_eye_dilation,mean,3.26123736665
S04,INT,1,unified,left_eye_dilation,median,3.277084
S04,INT,1,unified,left_eye_dilation,min,1.016541
S04,INT,1,unified,left_eye_dilation,sd,0.293405784169
S04,INT,1,unified,left_eye_dilation,slope,-1.56095361258e-05
S04,INT,1,unified,left_eye_dilation,third1,3.26270657023
S04,INT,1,unified,left_eye_dilation,third2,3.27261934454
S04,INT,1,unified,left_eye_dilation,third3,3.24841696647
S04,INT,1,unified,right_eye_dilation,delta_last_first_third,-0.0681219594272
S04,INT,1,unified,right_eye_dilation,max,3.946289
S04,INT,1,unified,right_eye_dilation,mean,3.00223744833
S04,INT,1,unified,right_eye_dilation,median,3.005318
S04,INT,1,unified,right_eye_dilation,min,2.133545
S04,INT,1,unified,right_eye_dilation,sd,0.266888543762
S04,INT,1,unified,right_eye_dilation,slope,-0.000114251474715
S04,INT,1,unified,right_eye_dilation,third1,3.02705922315
S04,INT,1,unified,right_eye_dilation,third2,3.0201308401
S04,INT,1,unified,right_eye_dilation,third3,2.95962398452
S05,BOR,1,unified,cognitive_load,delta_last_first_third,0.0288766379747
S05,BOR,1,unified,cognitive_load,max,0.79956
S05,BOR,1,unified,cognitive_load,mean,0.664864258541
S05,BOR,1,unified,cognitive_load,median,0.686247
S05,BOR,1,unified,cognitive_load,min,0.245506
S05,BOR,1,unified,cognitive_load,sd,0.0751943014936
S05,BOR,1,unified,cognitive_load,slope,5.51205179319e-05
S05,BOR,1,unified,cognitive_load,third1,0.639721035443
S05,BOR,1,unified,cognitive_load,third2,0.686247
S05,BOR,1,unified,cognitive_load,third3,0.668619986094
S05,BOR,1,unified,eye_gaze_deviation,delta_last_first_third,0.0449280404885
S05,BOR,1,unified,eye_gaze_deviation,max,0.530480914106
S05,BOR,1,unified,eye_gaze_deviation,mean,0.179929976337
S05,BOR,1,unified,eye_gaze_deviation,median,0.173011560307
S05,BOR,1,unified,eye_gaze_deviation,min,0.0227730102408
S05,BOR,1,unified,eye_gaze_deviation,sd,0.0926347971198
S05,BOR,1,unified,eye_gaze_deviation,slope,2.9676888521e-05
S05,BOR,1,unified,eye_gaze_deviation,third1,0.155067725352
S05,BOR,1,unified,eye_gaze_deviation,third2,0.184463638224
S05,BOR,1,unified,eye_gaze_deviation,third3,0.200167405843
S05,BOR,1,unified,eye_openness_left,third1,0.377215189873
S05,BOR,1,unified,eye_openness_left,third2,0
S05,BOR,1,unified,eye_openness_left,third3,0.252844500632
S05,BOR,1,unified,hr,delta_last_first_third,2.36774193548
S05,BOR,1,unified,hr,max,82
S05,BOR,1,unified,hr,mean,57.7666523421
S05,BOR,1,unified,hr,median,56
S05,BOR,1,unified,hr,min,50
S05,BOR,1,unified,hr,sd,5.96587790266
S05,BOR,1,unified,hr,slope,0.00734302661397
S05,BOR,1,unified,hr,third1,58.3561290323
S05,BOR,1,unified,hr,third2,54.2296774194
S05,BOR,1,unified,hr,third3,60.7065637066
S05,BOR,1,unified,left_eye_dilation,delta_last_first_third,-0.0517383012048
S05,BOR,1,unified,left_eye_dilation,max,4.683258
S05,BOR,1,unified,left_eye_dilation,mean,3.45194527309
S05,BOR,1,unified,left_eye_dilation,median,3.4385145
S05,BOR,1,unified,left_eye_dilation,min,2.001465
S05,BOR,1,unified,left_eye_dilation,sd,0.406469129706
S05,BOR,1,unified,left_eye_dilation,slope,8.56125515172e-05
S05,BOR,1,unified,left_eye_dilation,third1,3.50736199398
S05,BOR,1,unified,left_eye_dilation,third2,3.39285013253
S05,BOR,1,unified,left_eye_dilation,third3,3.45562369277
S05,BOR,1,unified,right_eye_dilation,delta_last_first_third,-0.0657721542857
S05,BOR,1,unified,right_eye_dilation,max,4.412994
S05,BOR,1,unified,right_eye_dilation,mean,2.98671381524
S05,BOR,1,unified,right_eye_dilation,median,2.988525
S05,BOR,1,unified,right_eye_dilation,min,1.782715
S05,BOR,1,unified,right_eye_dilation,sd,0.396137200274
S05,BOR,1,unified,right_eye_dilation,slope,0.000131022929551
S05,BOR,1,unified,right_eye_dilation,third1,3.04643745143
S05,BOR,1,unified,right_eye_dilation,third2,2.93303869714
S05,BOR,1,unified,right_eye_dilation,third3,2.98066529714
S05,CLC,1,unified,cognitive_load,delta_last_first_third,0.0331465040872
S05,CLC,1,unified,cognitive_load,max,0.932609
S05,CLC,1,unified,cognitive_load,mean,0.54134924614
S05,CLC,1,unified,cognitive_load,median,0.533693
S05,CLC,1,unified,cognitive_load,min,0.210614
S05,CLC,1,unified,cognitive_load,sd,0.137837960782
S05,CLC,1,unified,cognitive_load,slope,0.000146618932793
S05,CLC,1,unified,cognitive_load,third1,0.519122900545
S05,CLC,1,unified,cognitive_load,third2,0.552655433243
S05,CLC,1,unified,cognitive_load,third3,0.552269404632
S05,CLC,1,unified,eye_gaze_deviation,delta_last_first_third,0.0459075783225
S05,CLC,1,unified,eye_gaze_deviation,max,0.593573078904
S05,CLC,1,unified,eye_gaze_deviation,mean,0.155353386238
S05,CLC,1,unified,eye_gaze_deviation,median,0.135235900815
S05,CLC,1,unified,eye_gaze_deviation,min,0.0132617837899
S05,CLC,1,unified,eye_gaze_deviation,sd,0.104736061032
S05,CLC,1,unified,eye_gaze_deviation,slope,0.000115354023546
S05,CLC,1,unified,eye_gaze_deviation,third1,0.129452464116
S05,CLC,1,unified,eye_gaze_deviation,third2,0.161247652159
S05,CLC,1,unified,eye_gaze_deviation,third3,0.175360042438
S05,CLC,1,unified,eye_openness_left,third1,0.885558583106
S05,CLC,1,unified,eye_openness_left,third2,0.869209809264
S05,CLC,1,unified,eye_openness_left,third3,0.840599455041
S05,CLC,1,unified,hr,delta_last_first_third,-1.65390279823
S05,CLC,1,unified,hr,max,89
S05,CLC,1,unified,hr,mean,63.324828263
S05,CLC,1,unified,hr,median,61
S05,CLC,1,unified,hr,min,50
S05,CLC,1,unified,hr,sd,6.1928967691
S05,CLC,1,unified,hr,slope,-0.00400047754321
S05,CLC,1,unified,hr,third1,62.1266568483
S05,CLC,1,unified,hr,third2,67.3799705449
S05,CLC,1,unified,hr,third3,60.4720588235
S05,CLC,1,unified,left_eye_dilation,delta_last_first_third,0.343312804724
S05,CLC,1,unified,left_eye_dilation,max,4.519135
S05,CLC,1,unified,left_eye_dilation,mean,3.55728667769
S05,CLC,1,unified,left_eye_dilation,median,3.561752
S05,CLC,1,unified,left_eye_dilation,min,2.656357
S05,CLC,1,unified,left_eye_dilation,sd,0.338488252813
S05,CLC,1,unified,left_eye_dilation,slope,0.000543567674991
S05,CLC,1,unified,left_eye_dilation,third1,3.41815890079
S05,CLC,1,unified,left_eye_dilation,third2,3.49222942677
S05,CLC,1,unified,left_eye_dilation,third3,3.76147170551
S05,CLC,1,unified,right_eye_dilation,delta_last_first_third,0.254150983051
S05,CLC,1,unified,right_eye_dilation,max,3.838104
S05,CLC,1,unified,right_eye_dilation,mean,2.90061848177
S05,CLC,1,unified,right_eye_dilation,median,2.893402
S05,CLC,1,unified,right_eye_dilation,min,2.24614
S05,CLC,1,unified,right_eye_dilation,sd,0.269917989347
S05,CLC,1,unified,right_eye_dilation,slope,0.000419982557553
S05,CLC,1,unified,right_eye_dilation,third1,2.78654630663
S05,CLC,1,unified,right_eye_dilation,third2,2.874611849
S05,CLC,1,unified,right_eye_dilation,third3,3.04069728968
S05,INT,1,unified,cognitive_load,delta_last_first_third,0.019483403444
S05,INT,1,unified,cognitive_load,max,1
S05,INT,1,unified,cognitive_load,mean,0.565651082821
S05,INT,1,unified,cognitive_load,median,0.595063
S05,INT,1,unified,cognitive_load,min,0.043227
S05,INT,1,unified,cognitive_load,sd,0.139506712111
S05,INT,1,unified,cognitive_load,slope,3.01568195632e-06
S05,INT,1,unified,cognitive_load,third1,0.560044276753
S05,INT,1,unified,cognitive_load,third2,0.557381291513
S05,INT,1,unified,cognitive_load,third3,0.579527680197
S05,INT,1,unified,eye_gaze_deviation,delta_last_first_third,-0.0053754222168
S05,INT,1,unified,eye_gaze_deviation,max,0.537370234193
S05,INT,1,unified,eye_gaze_deviation,mean,0.151070789967
S05,INT,1,unified,eye_gaze_deviation,median,0.13506015885
S05,INT,1,unified,eye_gaze_deviation,min,0.0135830777072
S05,INT,1,unified,eye_gaze_deviation,sd,0.0822507243376
S05,INT,1,unified,eye_gaze_deviation,slope,-2.07960106194e-05
S05,INT,1,unified,eye_gaze_deviation,third1,0.154887243237
S05,INT,1,unified,eye_gaze_deviation,third2,0.148813305642
S05,INT,1,unified,eye_gaze_deviation,third3,0.14951182102
S05,INT,1,unified,eye_openness_left,third1,0.851168511685
S05,INT,1,unified,eye_openness_left,third2,0.842558425584
S05,INT,1,unified,eye_openness_left,third3,0.862238622386
S05,INT,1,unified,hr,delta_last_first_third,0.289081885856
S05,INT,1,unified,hr,max,73
S05,INT,1,unified,hr,mean,58.6818181818
S05,INT,1,unified,hr,median,58
S05,INT,1,unified,hr,min,53
S05,INT,1,unified,hr,sd,3.71142833548
S05,INT,1,unified,hr,slope,0.00248426094997
S05,INT,1,unified,hr,third1,57.9640198511
S05,INT,1,unified,hr,third2,59.8300248139
S05,INT,1,unified,hr,third3,58.2524752475
S05,INT,1,unified,left_eye_dilation,delta_last_first_third,0.177405209538
S05,INT,1,unified,left_eye_dilation,max,4.545349
S05,INT,1,unified,left_eye_dilation,mean,3.56389115833
S05,INT,1,unified,left_eye_dilation,median,3.584007
S05,INT,1,unified,left_eye_dilation,min,2.090317
S05,INT,1,unified,left_eye_dilation,sd,0.350727648809
S05,INT,1,unified,left_eye_dilation,slope,0.000349470255351
S05,INT,1,unified,left_eye_dilation,third1,3.50314930636
S05,INT,1,unified,left_eye_dilation,third2,3.50825106647
S05,INT,1,unified,left_eye_dilation,third3,3.67993770749
S05,INT,1,unified,right_eye_dilation,delta_last_first_third,0.175448272597
S05,INT,1,unified,right_eye_dilation,max,4.064621
S05,INT,1,unified,right_eye_dilation,mean,3.07842374486
S05,INT,1,unified,right_eye_dilation,median,3.09346
S05,INT,1,unified,right_eye_dilation,min,2.065201
S05,INT,1,unified,right_eye_dilation,sd,0.30197489975
S05,INT,1,unified,right_eye_dilation,slope,0.00034547043986
S05,INT,1,unified,right_eye_dilation,third1,3.00039366714
S05,INT,1,unified,right_eye_dilation,third2,3.05939759541
S05,INT,1,unified,right_eye_dilation,third3,3.17520227182
S06,BOR,1,unified,cognitive_load,delta_last_first_third,-0.0523309938348
S06,BOR,1,unified,cognitive_load,max,0.954547
S06,BOR,1,unified,cognitive_load,mean,0.595438342235
S06,BOR,1,unified,cognitive_load,median,0.602204
S06,BOR,1,unified,cognitive_load,min,0.256001
S06,BOR,1,unified,cognitive_load,sd,0.117769153321
S06,BOR,1,unified,cognitive_load,slope,-0.000115513118188
S06,BOR,1,unified,cognitive_load,third1,0.622897120838
S06,BOR,1,unified,cognitive_load,third2,0.592979135635
S06,BOR,1,unified,cognitive_load,third3,0.570469557882
S06,BOR,1,unified,eye_gaze_deviation,delta_last_first_third,-0.0214685918327
S06,BOR,1,unified,eye_gaze_deviation,max,0.814455646429
S06,BOR,1,unified,eye_gaze_deviation,mean,0.246815819392
S06,BOR,1,unified,eye_gaze_deviation,median,0.241530182077
S06,BOR,1,unified,eye_gaze_deviation,min,0.0163095064303
S06,BOR,1,unified,eye_gaze_deviation,sd,0.124990659921
S06,BOR,1,unified,eye_gaze_deviation,slope,-5.002798047e-05
S06,BOR,1,unified,eye_gaze_deviation,third1,0.249584177144
S06,BOR,1,unified,eye_gaze_deviation,third2,0.262872462606
S06,BOR,1,unified,eye_gaze_deviation,third3,0.228014860574
S06,BOR,1,unified,eye_openness_left,third1,0.86683107275
S06,BOR,1,unified,eye_openness_left,third2,0.838471023428
S06,BOR,1,unified,eye_openness_left,third3,0.801724137931
S06,BOR,1,unified,hr,delta_last_first_third,4.44512946979
S06,BOR,1,unified,hr,max,104
S06,BOR,1,unified,hr,mean,92.2900575185
S06,BOR,1,unified,hr,median,92
S06,BOR,1,unified,hr,min,79
S06,BOR,1,unified,hr,sd,5.03090405791
S06,BOR,1,unified,hr,slope,0.00854808762924
S06,BOR,1,unified,hr,third1,89.8483353884
S06,BOR,1,unified,hr,third2,92.7262638718
S06,BOR,1,unified,hr,third3,94.2931034483
S06,BOR,1,unified,left_eye_dilation,delta_last_first_third,-0.025170780236
S06,BOR,1,unified,left_eye_dilation,max,4.409012
S06,BOR,1,unified,left_eye_dilation,mean,3.38647627483
S06,BOR,1,unified,left_eye_dilation,median,3.3810575
S06,BOR,1,unified,left_eye_dilation,min,2.343964
S06,BOR,1,unified,left_eye_dilation,sd,0.299859570847
S06,BOR,1,unified,left_eye_dilation,slope,2.20086109376e-05
S06,BOR,1,unified,left_eye_dilation,third1,3.41184316519
S06,BOR,1,unified,left_eye_dilation,third2,3.36091327434
S06,BOR,1,unified,left_eye_dilation,third3,3.38667238496
S06,BOR,1,unified,right_eye_dilation,delta_last_first_third,-0.00627955538462
S06,BOR,1,unified,right_eye_dilation,max,4.362106
S06,BOR,1,unified,right_eye_dilation,mean,3.10302400923
S06,BOR,1,unified,right_eye_dilation,median,3.099045
S06,BOR,1,unified,right_eye_dilation,min,1.847382
S06,BOR,1,unified,right_eye_dilation,sd,0.320435036985
S06,BOR,1,unified,right_eye_dilation,slope,5.06693053511e-05
S06,BOR,1,unified,right_eye_dilation,third1,3.10283636154
S06,BOR,1,unified,right_eye_dilation,third2,3.10967886
S06,BOR,1,unified,right_eye_dilation,third3,3.09655680615
S06,CLC,1,unified,cognitive_load,delta_last_first_third,-0.0631778671053
S06,CLC,1,unified,cognitive_load,max,0.866822
S06,CLC,1,unified,cognitive_load,mean,0.541018064035
S06,CLC,1,unified,cognitive_load,median,0.609769
S06,CLC,1,unified,cognitive_load,min,0.110979
S06,CLC,1,unified,cognitive_load,sd,0.172312150875
S06,CLC,1,unified,cognitive_load,slope,-6.83515181298e-05
S06,CLC,1,unified,cognitive_load,third1,0.580694175
S06,CLC,1,unified,cognitive_load,third2,0.524843709211
S06,CLC,1,unified,cognitive_load,third3,0.517516307895
S06,CLC,1,unified,eye_gaze_deviation,delta_last_first_third,0.00998866925127
S06,CLC,1,unified,eye_gaze_deviation,max,0.723197068578
S06,CLC,1,unified,eye_gaze_deviation,mean,0.30733386753
S06,CLC,1,unified,eye_gaze_deviation,median,0.307845740591
S06,CLC,1,unified,eye_gaze_deviation,min,0.0636867333124
S06,CLC,1,unified,eye_gaze_deviation,sd,0.108595456428
S06,CLC,1,unified,eye_gaze_deviation,slope,-7.81199511903e-06
S06,CLC,1,unified,eye_gaze_deviation,third1,0.317979507344
S06,CLC,1,unified,eye_gaze_deviation,third2,0.27605391865
S06,CLC,1,unified,eye_gaze_deviation,third3,0.327968176595
S06,CLC,1,unified,eye_openness_left,third1,0.955263157895
S06,CLC,1,unified,eye_openness_left,third2,0.946052631579
S06,CLC,1,unified,eye_openness_left,third3,0.875
S06,CLC,1,unified,hr,delta_last_first_third,1.94078947368
S06,CLC,1,unified,hr,max,99
S06,CLC,1,unified,hr,mean,89.5385964912
S06,CLC,1,unified,hr,median,89
S06,CLC,1,unified,hr,min,80
S06,CLC,1,unified,hr,sd,4.36461315164
S06,CLC,1,unified,hr,slope,0.00347801475964
S06,CLC,1,unified,hr,third1,90.0421052632
S06,CLC,1,unified,hr,third2,86.5907894737
S06,CLC,1,unified,hr,third3,91.9828947368
S06,CLC,1,unified,left_eye_dilation,delta_last_first_third,0.286334728307
S06,CLC,1,unified,left_eye_dilation,max,4.63089
S06,CLC,1,unified,left_eye_dilation,mean,3.53938119005
S06,CLC,1,unified,left_eye_dilation,median,3.5203475
S06,CLC,1,unified,left_eye_dilation,min,2.730621
S06,CLC,1,unified,left_eye_dilation,sd,0.300577269044
S06,CLC,1,unified,left_eye_dilation,slope,0.00053549542189
S06,CLC,1,unified,left_eye_dilation,third1,3.43197287767
S06,CLC,1,unified,left_eye_dilation,third2,3.46728129587
S06,CLC,1,unified,left_eye_dilation,third3,3.71863441335
S06,CLC,1,unified,right_eye_dilation,delta_last_first_third,0.317018125915
S06,CLC,1,unified,right_eye_dilation,max,4.643433
S06,CLC,1,unified,right_eye_dilation,mean,3.31226539678
S06,CLC,1,unified,right_eye_dilation,median,3.296219
S06,CLC,1,unified,right_eye_dilation,min,2.174988
S06,CLC,1,unified,right_eye_dilation,sd,0.325427924119
S06,CLC,1,unified,right_eye_dilation,slope,0.000569557872471
S06,CLC,1,unified,right_eye_dilation,third1,3.19947571303
S06,CLC,1,unified,right_eye_dilation,third2,3.22082663836
S06,CLC,1,unified,right_eye_dilation,third3,3.51649383895
S06,INT,1,unified,cognitive_load,delta_last_first_third,0.0918395848806
S06,INT,1,unified,cognitive_load,max,0.790374
S06,INT,1,unified,cognitive_load,mean,0.601210553445
S06,INT,1,unified,cognitive_load,median,0.649846
S06,INT,1,unified,cognitive_load,min,0.16835
S06,INT,1,unified,cognitive_load,sd,0.137097717148
S06,INT,1,unified,cognitive_load,slope,7.85126247953e-05
S06,INT,1,unified,cognitive_load,third1,0.544550842175
S06,INT,1,unified,cognitive_load,third2,0.622511988064
S06,INT,1,unified,cognitive_load,third3,0.636475289683
S06,INT,1,unified,eye_gaze_deviation,delta_last_first_third,0.0563995592559
S06,INT,1,unified,eye_gaze_deviation,max,0.541946491824
S06,INT,1,unified,eye_gaze_deviation,mean,0.193287340581
S06,INT,1,unified,eye_gaze_deviation,median,0.167388769038
S06,INT,1,unified,eye_gaze_deviation,min,0.0156524758425
S06,INT,1,unified,eye_gaze_deviation,sd,0.107552945696
S06,INT,1,unified,eye_gaze_deviation,slope,0.000111629633111
S06,INT,1,unified,eye_gaze_deviation,third1,0.175199612737
S06,INT,1,unified,eye_gaze_deviation,third2,0.173063237013
S06,INT,1,unified,eye_gaze_deviation,third3,0.231599171993
S06,INT,1,unified,eye_openness_left,third1,0.824933687003
S06,INT,1,unified,eye_openness_left,third2,0.887267904509
S06,INT,1,unified,eye_openness_left,third3,0.969576719577
S06,INT,1,unified,hr,delta_last_first_third,-1.65517241379
S06,INT,1,unified,hr,max,99
S06,INT,1,unified,hr,mean,89.9792402827
S06,INT,1,unified,hr,median,90
S06,INT,1,unified,hr,min,83
S06,INT,1,unified,hr,sd,3.03682104449
S06,INT,1,unified,hr,slope,-0.00309936156574
S06,INT,1,unified,hr,third1,90.3275862069
S06,INT,1,unified,hr,third2,90.9270557029
S06,INT,1,unified,hr,third3,88.6865079365
S06,INT,1,unified,left_eye_dilation,delta_last_first_third,-0.43425170178
S06,INT,1,unified,left_eye_dilation,max,5.085892
S06,INT,1,unified,left_eye_dilation,mean,3.62569388488
S06,INT,1,unified,left_eye_dilation,median,3.566711
S06,INT,1,unified,left_eye_dilation,min,2.621124
S06,INT,1,unified,left_eye_dilation,sd,0.427701365633
S06,INT,1,unified,left_eye_dilation,slope,-0.000744751815175
S06,INT,1,unified,left_eye_dilation,third1,3.90021517953
S06,INT,1,unified,left_eye_dilation,third2,3.51122080415
S06,INT,1,unified,left_eye_dilation,third3,3.46611918639
S06,INT,1,unified,right_eye_dilation,delta_last_first_third,-0.500178233631
S06,INT,1,unified,right_eye_dilation,max,4.919449
S06,INT,1,unified,right_eye_dilation,mean,3.51490722151
S06,INT,1,unified,right_eye_dilation,median,3.4556575
